,id,created_at,text,public_metrics
102,1370887391326699525,2021-03-13T23:59:58.000Z,"@ApeIsrael @enjen99 @spacex360 @texas_rockets @elonmusk @ashleevance Well you asked I answered ;) Pretty sure the deal was that his tweets relating to Tesla need to be approved, not that he isnt allowed to tweet about it at all, but comes down to the same thing if you ask me.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
103,1370887389430812675,2021-03-13T23:59:58.000Z,"@SamTheCarpetMan @BMW @souljaboy @APompliano @cz_binance @klever_io @Tesla @elonmusk 👑 Congratulations.  
You work hard, I think you deserve it.. 👊 😎  
In good days, use it with health. 💜

I 💝 #Klever #KLV 💜 👑 🔥 https://t.co/IaRV70XuLd","{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}"
104,1370887381008662529,2021-03-13T23:59:56.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
105,1370887378550853633,2021-03-13T23:59:55.000Z,"@conneldjonneld @elonmusk =-=-=--=We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
106,1370887375996383234,2021-03-13T23:59:54.000Z,@CKJCryptonews @Tesla @Doge @elonmusk ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
107,1370887372007690242,2021-03-13T23:59:53.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
108,1370887365762281474,2021-03-13T23:59:52.000Z,"$NAKD $JAGX $ZOM $TSLA $FTFT $CNET $ACST $SNDL $AVGR $LMFA $MARA $FCEL $GE $BA $AMC $SPY $AMD $MSFT $NIO $AMZN $AAPL $BB $FUBO $GAXY $BOXL $GME $AMC
             
🚨 WE ALERTED $PLUG at $24 🚨

📈 IT RAN TO $73 FOR A 212% GAIN 📈

❤️ LINK IN BIO FOR ALERTS LIKE THESE ❤️","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
109,1370887362612490241,2021-03-13T23:59:51.000Z,"RT @Teslaconomics: $BTC 📈
$TSLA 📉 

However, $TSLA should be 🚀 https://t.co/MrXdc0LZCt","{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
110,1370887359227564037,2021-03-13T23:59:50.000Z,"RT @caraesten: this article is wild. it turns out after @elonmusk illegally reopened the Tesla plant in Fremont:
 - over 100 workers caught…","{'retweet_count': 1212, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
111,1370887357621284864,2021-03-13T23:59:50.000Z,"RT @Mareeyarhh: I beg you in the name of God retweet pls 

1st frame: 6k
Rhe rest: 5k each

Kaduna delivery nationwide 
Whatsapp: 080671920…","{'retweet_count': 119, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
112,1370887353456267266,2021-03-13T23:59:49.000Z,@ByeonChansoo @WholeMarsBlog @elonmusk @tesla_addicted @thirdrowtesla @TeslaPodcast @teslasrbija @Tesla Thank you 🚀,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
113,1370887346153984001,2021-03-13T23:59:47.000Z,"@remouherek @elonmusk ==--=We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
114,1370887343008284674,2021-03-13T23:59:47.000Z,@elonmusk should create a SpaceX/Tesla #doge #dogecoin city in Texas 🤷🏻‍♂️ - #HODL https://t.co/gHytMIh7ku,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
115,1370887341510828033,2021-03-13T23:59:46.000Z,Funny because 692 is where it is now Cept it’s really 3400😂 $tsla https://t.co/WMv0KbgGgc,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
116,1370887341347381250,2021-03-13T23:59:46.000Z,RT @DocumentingBTC: Tesla has now made more money by holding some #Bitcoin than in thirteen years of selling cars.,"{'retweet_count': 3659, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
117,1370887333566939137,2021-03-13T23:59:44.000Z,RT @DocumentingBTC: Tesla has now made more money by holding some #Bitcoin than in thirteen years of selling cars.,"{'retweet_count': 3659, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
118,1370887331624980483,2021-03-13T23:59:44.000Z,@tesla will soon accept @dogecoin ??? https://t.co/eB3DXK8DOM,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
119,1370887327690670083,2021-03-13T23:59:43.000Z,@bevedoni @TESLA_is_a_TREX Yeah,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
120,1370887325580922880,2021-03-13T23:59:42.000Z,Matte black Tesla Model X https://t.co/1M72FbLCiI,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
121,1370887311836200962,2021-03-13T23:59:39.000Z,"@dejiutd2 @elonmusk =-=-=-We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
122,1370887309026004995,2021-03-13T23:59:38.000Z,"RT @Osiyemi_O: Erica's fans aren't from this planet. Whaaat? A house, cash gifts, Amazon/Disney/Tesla stocks and a lot more for her birthda…","{'retweet_count': 130, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
123,1370887308979941379,2021-03-13T23:59:38.000Z,@lxnk_bj @ohexrty Ese apodo es la creación de la bombilla y yo soy Nikola Tesla,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
124,1370887302445215746,2021-03-13T23:59:37.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
125,1370887298670325761,2021-03-13T23:59:36.000Z,@CryptoMatrix2 Tesla gang,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
126,1370887295084032001,2021-03-13T23:59:35.000Z,"A while ago, I sold all my stock (except $AAPL &amp; $TSLA) to buy more #Bitcoin $btc. 

Right now, I have an automatic $50 weekly recurring investment into a diversified portfolio of funds through @acorns. 

Should I cancel that and DCA $50 into $btc instead?","{'retweet_count': 0, 'reply_count': 16, 'like_count': 18, 'quote_count': 0}"
127,1370887293955940353,2021-03-13T23:59:35.000Z,@elonmusk I will buy a Tesla one day.. Cybertruck https://t.co/oO8MKz99Vt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
128,1370887290994720768,2021-03-13T23:59:34.000Z,"RT @cmsintern: Bls sir every like boosts chances of getting a full time offer
$BTC $TSLA https://t.co/yerXObhNPK","{'retweet_count': 483, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
129,1370887288327086081,2021-03-13T23:59:34.000Z,RT @hiddin2urleft: @MattWallace888 Ask the odd of tesla buying doge if it gos to coinbase,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
130,1370887285948837895,2021-03-13T23:59:33.000Z,RT @DocumentingBTC: Tesla has now made more money by holding some #Bitcoin than in thirteen years of selling cars.,"{'retweet_count': 3659, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
131,1370887282023092225,2021-03-13T23:59:32.000Z,RT @ElonMuskNewsOrg: Elon Musk gives a nod to Tesla Cybertruck off-grid ‘cyberliving’  https://t.co/nxHjR2Smhh,"{'retweet_count': 12, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
132,1370887277254217729,2021-03-13T23:59:31.000Z,"@chicago_glenn @elonmusk =-=--=We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
133,1370887276234993667,2021-03-13T23:59:31.000Z,RT @APompliano: Elon Musk and Tesla are up 80% on their bitcoin investment in less than 60 days.,"{'retweet_count': 1112, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
134,1370887273818910722,2021-03-13T23:59:30.000Z,"@itsdougthechug @gullfrazie @elonmusk Conservatives suck so the hate is deserved. You know if they got their way they'd shut down Tesla in a heartbeat, right? Cons despise clean energy","{'retweet_count': 0, 'reply_count': 12, 'like_count': 71, 'quote_count': 1}"
135,1370887271570931712,2021-03-13T23:59:30.000Z,"Tesla investor sues Elon Musk, claims tweets violate SEC settlement – Quickenews https://t.co/l1Ylp9nOlr","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
136,1370887270539137024,2021-03-13T23:59:29.000Z,RT @JustVehicles: Tesla Roadster https://t.co/cOMeT8FlKJ,"{'retweet_count': 1112, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
137,1370887267305291783,2021-03-13T23:59:29.000Z,"#Bitcoin hits $60,000. Tesla’s crypto bet continues to pay off. - $BTC #Crypto https://t.co/JEHboYbBfE","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
138,1370887257780019200,2021-03-13T23:59:26.000Z,RT @solaadio: Shoutout to @asemota. I learnt a lot of things from his tweets about investments &amp; trading. He infected me with the Tesla bug…,"{'retweet_count': 68, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
139,1370887255473090562,2021-03-13T23:59:26.000Z,"@Bloqport Multiples more than all the profit they have ever made selling cars, and it's only been, what, a month? Six weeks?

Not a knock on $TSLA, but a testament to the power of #BTC. To think other companies still hesitate to put at least a fraction of their reserve in #BTC is shocking.","{'retweet_count': 4, 'reply_count': 2, 'like_count': 15, 'quote_count': 0}"
140,1370887245440376834,2021-03-13T23:59:23.000Z,"RT @TideAsperger: @Agustn9I @VivianaaFerrari @MartaOfelia4 Parece que Schauberger, Tesla y Townsend brown llegaron a la propulsion diamagne…","{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
141,1370887237618008069,2021-03-13T23:59:21.000Z,"RT @DanielRegha: The best thing Elites did wasn't the stocks in Amazon, Tesla, Disney &amp; United Airlines they gifted Erica, it was the lives…","{'retweet_count': 346, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
142,1370887234736521217,2021-03-13T23:59:21.000Z,"@Evseksisi @elonmusk We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn-==--","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
143,1370887231464947713,2021-03-13T23:59:20.000Z,"@MarkoWerkhoven @achutmoarwit Of het geld nu circuleert op de wereld of in een land, veel verschil maakt het niet, het gaat om overleven, en dat hebben we hier met de boeren en agrariërs goed voor elkaar. Ik denk dat je je druk maakt over je Tesla.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
144,1370887229376188417,2021-03-13T23:59:19.000Z,https://t.co/x4o2QwnTNE,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
145,1370887221281226756,2021-03-13T23:59:18.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
146,1370887214591188993,2021-03-13T23:59:16.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
147,1370887213026668546,2021-03-13T23:59:16.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
148,1370887208828293120,2021-03-13T23:59:15.000Z,@Nedsfeed @elonmusk When’s this guy gonna realize Tesla is American and Toyota is Japanese.,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 37, 'quote_count': 0}"
149,1370887207964278784,2021-03-13T23:59:14.000Z,"@DogeDrip @elonmusk We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn===-","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
150,1370887206831788032,2021-03-13T23:59:14.000Z,What's everyone buying?#cryptocurrency #cryptocurrencies #Crypto #Bitcoin #Ethereum #HODL #investing #AMC #StocksToBuy Tesla,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
151,1370887201765036035,2021-03-13T23:59:13.000Z,@MattWallace888 Ask the odd of tesla buying doge if it gos to coinbase,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
152,1370887201270169604,2021-03-13T23:59:13.000Z,@mipa______ @WholeMarsBlog @elonmusk @tesla_addicted @thirdrowtesla @TeslaPodcast @teslasrbija @Tesla Yes. 😎,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
153,1370887197482573826,2021-03-13T23:59:12.000Z,RT @RizioLucien: @elonmusk I will buy one for my wife and put a deposit on a #cybertruck truck for me.  I also will step it up and I want t…,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
154,1370887197415575553,2021-03-13T23:59:12.000Z,RT @DocumentingBTC: Tesla has now made more money by holding some #Bitcoin than in thirteen years of selling cars.,"{'retweet_count': 3659, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
155,1370887195683356677,2021-03-13T23:59:11.000Z,@SamTheCarpetMan @BMW @souljaboy @APompliano @cz_binance @klever_io @Tesla @elonmusk Congratulations sam You deserve it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
156,1370887192806092803,2021-03-13T23:59:11.000Z,@tesla_addicted @EliBurton_ Good I don’t have a wagon as my pfp you would hate me lol,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
157,1370887191270809603,2021-03-13T23:59:10.000Z,"I only play #Dogecoins because when the market is closed and tweets from #elonmusk makes my boring weekends a bit more interesting. And one day,  1 $doge coin will buy me a large pizza while eating in my #tesla https://t.co/UcR9IdudkG","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
158,1370887189844824065,2021-03-13T23:59:10.000Z,"@StrictlyBidnazz @elonmusk Good catch.

Last time he was tweeting about Dogecoin, Tesla was buying Bitcoin.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
159,1370887186258796547,2021-03-13T23:59:09.000Z,"RT @WholeMarsBlog: Tesla: We’ll be sending you a software update shortly to make your car drive itself* 

Legacy Auto: hey can you bring yo…","{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
160,1370887179883458562,2021-03-13T23:59:08.000Z,"RT @smartertrader: Sams loaded mstr ( Bitcoin play ), layered , ba (after rolling up 260 so free layers), Abnb ( oh my) and Tsla...   how g…","{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
161,1370887179472363526,2021-03-13T23:59:08.000Z,"RT @DickTugging: We're not close to a full on market crash, but a bit of common sense (not financial advice) for next year. Is keep any rew…","{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
162,1370887176800587780,2021-03-13T23:59:07.000Z,"Hey @elonmusk

I am so dogematic, because I can't wait to buy a tesla with my doge !! https://t.co/zPcevrOMIj","{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}"
163,1370887176624422922,2021-03-13T23:59:07.000Z,"RT @MinusWells: 🐋 Hey @elonmusk 🐋

I’ll buy two #Tesla cars if you accept #XRP for payment...

There is an #xrparmy behind me that will do…","{'retweet_count': 155, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
164,1370887172354543616,2021-03-13T23:59:06.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
165,1370887169284452353,2021-03-13T23:59:05.000Z,@jpr007 @BonaireVolt @tkolset BMW has c. 50 models to generate 2.5m unit sales. How many models do you expect Tesla to have at 25 million and how do you foresee the product roadmap playing out etc.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
166,1370887167044677636,2021-03-13T23:59:05.000Z,"@Clumsyfox7 @scottmelker @elonmusk We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn/././","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
167,1370887166205825029,2021-03-13T23:59:04.000Z,RT @APompliano: Elon Musk and Tesla are up 80% on their bitcoin investment in less than 60 days.,"{'retweet_count': 1112, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
168,1370887160237293573,2021-03-13T23:59:03.000Z,"@asimo3089 @RodOfficial4 How about a Tesla Model X with working Falcon Wing doors for the level 10 reward next season? The Model 3 was one of the earliest vehicles to be added into the game, it would be cool for a Model X to be the vehicle that commemorates 4 years since the game was released","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
169,1370887159805325319,2021-03-13T23:59:03.000Z,RT @CT_Bergstrom: Yesterday I couldn’t figure out why Elon Musk was downplaying the seriousness of the pandemic with this antivax nonsense.…,"{'retweet_count': 1272, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
170,1370887157620047876,2021-03-13T23:59:02.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
171,1370887150544240640,2021-03-13T23:59:01.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
172,1370887144630317061,2021-03-13T23:58:59.000Z,@elonmusk Will you take dogecoin up as bitcoin. ? When we will hear about Elon Musk/ tesla invested billions in dogecoin.?,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
173,1370887142663196673,2021-03-13T23:58:59.000Z,"@diosacaro651 @elonmusk We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn.//...","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
174,1370887138401775617,2021-03-13T23:58:58.000Z,@elonmusk I will buy one for my wife and put a deposit on a #cybertruck truck for me.  I also will step it up and I want to live off the grid and #Tesla shingles and batteries will make that possible.  I’m excited for you the future! Who else is with me?  #XRP  @Tesla  #satoshi https://t.co/gsJP62u9KN,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}"
175,1370887137256566786,2021-03-13T23:58:58.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
176,1370887134547152905,2021-03-13T23:58:57.000Z,RT @TihTri: Objasnite malo to oko #Bitcoin Elonu Musk #BackGround On taj uspon vrednosti kriptovalute ne razume najbolje od početka pandemi…,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
177,1370887123159552002,2021-03-13T23:58:54.000Z,@iivanovskii @WholeMarsBlog @elonmusk @tesla_addicted @thirdrowtesla @TeslaPodcast @teslasrbija @Tesla Congrats,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}"
178,1370887122085801986,2021-03-13T23:58:54.000Z,"When will China start putting the heavy on Tesla for tech transfer? 

How will Elon respond? Would he dare leave? 

Will the Biden Admin have a say? 

Not if but when.","{'retweet_count': 4, 'reply_count': 7, 'like_count': 35, 'quote_count': 3}"
179,1370887116310392832,2021-03-13T23:58:53.000Z,"@Bensouthall @To_The_Moon69 @elonmusk We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn/./.././.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
180,1370887108991315968,2021-03-13T23:58:51.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
181,1370887105308721158,2021-03-13T23:58:50.000Z,"RT @RBReich: Elon Musk, who claimed COVID would be gone by last April, reopened Tesla's factory in defiance of public health officials. 

W…","{'retweet_count': 7863, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
182,1370887100317409281,2021-03-13T23:58:49.000Z,I’d rather watch grass grow than watch a Tesla back into a parking spot https://t.co/uUe89o4JV2,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}"
183,1370887099952603139,2021-03-13T23:58:49.000Z,RT @CT_Bergstrom: Yesterday I couldn’t figure out why Elon Musk was downplaying the seriousness of the pandemic with this antivax nonsense.…,"{'retweet_count': 1272, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
184,1370887085851353088,2021-03-13T23:58:45.000Z,"@To_The_Moon69 @elonmusk We are happy to sha?e our Évent with TÉSLA!!!  

///Find more informatlon -&gt; /elon-cash.org  /  

Every one gets a chance!!

Don`t miss it!!
Mooonnnnnn./././","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
185,1370887084626563072,2021-03-13T23:58:45.000Z,RT @bigblackjacobin: Sounds like Tesla is a zombie company hyped up by a conman and his cult instead of an actually innovative firm capable…,"{'retweet_count': 929, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
186,1370887084333010957,2021-03-13T23:58:45.000Z,"@WRGerman Yes agree, but it’s important for $TSLA to listen to those who find $TSLA ‘s interior too basic, complaints about paint, seats uncomfortable, etc.","{'retweet_count': 0, 'reply_count': 5, 'like_count': 12, 'quote_count': 0}"
187,1370887082487525380,2021-03-13T23:58:44.000Z,"RT @garyblack00: Apparently, Piper Sandler made the same point in a note to instit clients yesterday. $tsla https://t.co/tLSkEtS51u","{'retweet_count': 43, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
188,1370887080834789376,2021-03-13T23:58:44.000Z,"@soyyoerik @gaetadawg_a @raquelgsanjose @BankofAmerica @RenCenterMidPen Silicon Valley is more than tech. The stereotype of a Tesla filled shangri-la of wealthy happinessis just that a myth, like all Californians surf. I am a damn native here I should know. It’s even worse here for “regular “ ppl and businesses because of the standard of living here","{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}"
189,1370887064703602690,2021-03-13T23:58:40.000Z,"Sams loaded mstr ( Bitcoin play ), layered , ba (after rolling up 260 so free layers), Abnb ( oh my) and Tsla...   how good is SAM ? Pretty sure every service stalking my plays and logic because only one SAM.  Pretty soon wifey’s gonna scream SAM, SAM , Sam","{'retweet_count': 7, 'reply_count': 14, 'like_count': 125, 'quote_count': 3}"
190,1370887063982252033,2021-03-13T23:58:40.000Z,"@elonmusk I want to buy a Tesla with $UTK UTRUST, are you going to make it happen?","{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}"
191,1370887062212075523,2021-03-13T23:58:40.000Z,Premier @MarkMcGowanMP demonstrates how the 2 elected members of the @LiberalsWA opposition can fit in an @Tesla frunk https://t.co/8Lf517u79o,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 20, 'quote_count': 2}"
192,1370887046722514945,2021-03-13T23:58:36.000Z,"RT @DrEricDing: Oh my....

Tesla’s SF area factory recorded 450 #COVID19 cases in workers following CEO Elon Musk’s defiant reopening of th…","{'retweet_count': 2223, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
193,1370887040905183234,2021-03-13T23:58:35.000Z,RT @RBReich: https://t.co/S5W48H6DS0,"{'retweet_count': 645, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
194,1370887036622700544,2021-03-13T23:58:34.000Z,"RT @jpr007: TESLA NOW REPRESENTS OVER 20% OF THE GLOBAL BEV FLEET

- and their share continues to grow https://t.co/KmerD4RJWL","{'retweet_count': 83, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
195,1370887034525642753,2021-03-13T23:58:33.000Z,@justtradin @elonmusk https://t.co/cbaHktDgbX,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}"
196,1370887028569702409,2021-03-13T23:58:32.000Z,"RT @Osiyemi_O: Erica's fans aren't from this planet. Whaaat? A house, cash gifts, Amazon/Disney/Tesla stocks and a lot more for her birthda…","{'retweet_count': 130, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
197,1370887027483377671,2021-03-13T23:58:31.000Z,"In a move that surprised no one but Elon Musk, the covid numbers from his Calif. plant are staggeringly high. Showing that you can be smart &amp; stupid simultaneously. He gets engineering but hasn't a clue about virology or immunology. That's not his field. https://t.co/UOr6bBqNUM","{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}"
198,1371249780874121219,2021-03-14T23:59:59.000Z,@ma_san43 これがTESLAに積んであるならめっちゃ拡散されるやつｗｗ,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}"
199,1371249773966024704,2021-03-14T23:59:57.000Z,"@tp2042 @Tweetermeyer I think to scale at this point, Tesla needs to address the incompetent assembly issues, because the next phase of growth won't be from the True Believer class who will tolerate minor annoyances.
Who is to say if they will be able to or not?","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}"
200,1371249771348905985,2021-03-14T23:59:56.000Z,"@Zorkmid123 @probeeracc @FierceBadger420 @999BPM @CntrlScrut1nizr @Synchronicity34 @enn_nafnlaus @ajtourville @nelhydrogen @PlugPowerInc @BallardPwr @FuelCell_Energy Batteries have been a differentiating element for $TSLA and that is being gone. Panasonic is about to start selling their batteries to competition. Range will basically be the same now for who pays for the battery.
⬇️⬇️⬇️
https://t.co/rSMw8DXEdU","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}"
